section,dataset,dimension,slice,count,ratio,model,metric,value,extra
strength_best_slices,charades,gt_coverage_bucket,medium(30-50%),1068,,CPL_DMVS,"R@1,IoU=0.5",0.34269662921348315,
strength_best_slices,charades,action_category,"movement,perception",76,,CPL_DMVS,"R@1,IoU=0.5",0.3157894736842105,
strength_best_slices,charades,action_category,"interaction,state_change",49,,CPL_DMVS,"R@1,IoU=0.5",0.30612244897959184,
strength_best_slices,charades,gt_length_bucket,medium(8-20s),1182,,CPL_DMVS,"R@1,IoU=0.5",0.30372250423011843,
strength_best_slices,charades,gt_position_bucket,middle,998,,CPL_DMVS,"R@1,IoU=0.5",0.30360721442885774,
strength_worst_slices,charades,gt_position_bucket,beginning,1595,,CPL_DMVS,"R@1,IoU=0.5",0.16426332288401255,
strength_worst_slices,charades,video_length_bucket,medium(40-80s),199,,CPL_DMVS,"R@1,IoU=0.5",0.1708542713567839,
strength_worst_slices,charades,starts_at_beginning,True,957,,CPL_DMVS,"R@1,IoU=0.5",0.17450365726227796,
strength_worst_slices,charades,action_category,state_change,807,,CPL_DMVS,"R@1,IoU=0.5",0.19206939281288724,
strength_worst_slices,charades,gt_coverage_bucket,small(10-30%),2052,,CPL_DMVS,"R@1,IoU=0.5",0.1949317738791423,
strength_worst_slices,charades,action_category,"perception,state_change",68,,CPL_DMVS,"R@1,IoU=0.5",0.20588235294117646,
strength_worst_slices,charades,gt_length_bucket,short(3-8s),1959,,CPL_DMVS,"R@1,IoU=0.5",0.2113323124042879,
strength_worst_slices,charades,action_category,"movement,state_change",33,,CPL_DMVS,"R@1,IoU=0.5",0.21212121212121213,
strength_worst_slices,charades,query_density_bucket,dense(7+),262,,CPL_DMVS,"R@1,IoU=0.5",0.21374045801526717,
strength_worst_slices,charades,action_category,"interaction,perception",56,,CPL_DMVS,"R@1,IoU=0.5",0.21428571428571427,
